Código Tabela	Código Variável
8142	950
8142	11107
8142	11108
8142	11109
8142	11110
8142	11111
8142	11112
8142	11113
8143	11111
8143	11113
8143	11110
8143	11112
8143	11108
8143	11107
8143	950
8143	11109
8144	11113
8144	11111
8144	11112
8144	11110
8144	950
8144	11108
8144	11107
8144	11109
8145	950
8145	11107
8145	11108
8145	11109
8145	11110
8145	11111
8145	11112
8145	11113
8146	11113
8146	11111
8146	11110
8146	11112
8146	11108
8146	11107
8146	950
8146	11109
8147	11113
8147	11111
8147	11110
8147	11112
8147	11108
8147	11107
8147	950
8147	11109
8148	11113
8148	950
8148	11107
8148	11108
8148	11109
8148	11110
8148	11111
8148	11112
8149	11112
8149	11108
8149	11113
8149	11111
8149	11107
8149	11109
8149	11110
8149	950
8150	950
8150	11107
8150	11108
8150	11109
8150	11110
8150	11111
8150	11112
8150	11113
8151	11112
8151	11111
8151	11110
8151	11113
8151	11108
8151	11107
8151	950
8151	11109
8152	11112
8152	11111
8152	11110
8152	11113
8152	11108
8152	11107
8152	950
8152	11109
8153	950
8153	11107
8153	11108
8153	11109
8153	11110
8153	11111
8153	11112
8153	11113
8154	11113
8154	11112
8154	11110
8154	11111
8154	11108
8154	11107
8154	950
8154	11109
8155	11112
8155	11111
8155	11110
8155	11113
8155	11108
8155	11107
8155	950
8155	11109
8156	950
8156	11107
8156	11108
8156	11109
8156	11110
8156	11111
8156	11112
8156	11113
8157	1207
8158	11603
8158	11604
8158	11602
8158	11599
8158	11600
8158	11601
8159	11599
8159	11600
8159	11601
8159	11602
8159	11603
8159	11604
8160	11604
8160	11603
8160	11599
8160	11602
8161	11625
8161	11621
8161	11622
8161	11623
8161	11624
8161	11626
8162	11626
8162	11624
8162	11625
8162	11622
8162	11621
8162	11623
8163	7167
8163	7168
8163	11623
8163	11624
8163	11625
8163	11626
8164	11626
8164	11625
8164	11624
8164	11622
8164	11621
8164	11623
8165	11621
8165	11622
8165	11623
8165	11624
8165	11625
8165	11626
8166	11625
8166	11624
8166	11626
8166	11622
8166	11621
8166	11623
8167	11642
8167	11641
8167	11640
8167	11639
8167	11638
8167	11636
8167	11635
8167	11637
8167	11633
8167	11632
8167	11631
8167	11630
8167	11629
8167	11628
8167	11627
8167	11634
8168	11680
8168	11686
8168	11685
8168	11684
8168	11683
8168	11682
8168	11681
8168	11679
8168	11673
8168	11677
8168	11678
8168	11671
8168	11672
8168	11675
8168	11676
8168	11674
8169	11643
8169	11644
8169	11645
8169	11646
8169	11647
8169	11648
8169	11649
8169	11650
8170	950
8170	11109
8171	11660
8171	11664
8171	11662
8171	11661
8171	11659
8171	11663
8172	11665
8172	11667
8172	11669
8172	11666
8172	11668
8172	11670
8174	11687
8174	9433
8174	9434
8175	350
8175	1000350
8176	1004709
8176	4709
8177	9261
8177	9265
8177	9260
8178	9266
8178	9263
8178	9264
8178	9184
8178	9189
8178	9190
8178	9192
8179	9785
8179	9784
8179	5123
8179	162
8180	9428
8180	1009428
8181	9429
8182	9439
8182	9440
8182	9441
8182	9442
8183	11705
8183	7069
8183	11704
8184	11706
8184	11707
8184	11708
8184	11709
8184	11710
8184	11711
8185	11709
8185	11711
8185	11710
8185	11708
8185	11707
8185	11706
8186	11706
8186	11707
8186	11708
8186	11709
8186	11710
8186	11711
8187	11710
8187	11711
8187	11709
8187	11708
8187	11707
8187	11706
8188	11706
8188	11707
8188	11708
8188	11709
8188	11710
8188	11711
8189	11711
8189	11710
8189	11709
8189	11707
8189	11706
8189	11708
8190	11711
8190	7169
8190	11709
8190	11710
8191	11725
8191	93
8191	9737
8192	11726
8192	11727
8192	93
8193	11761
8193	11755
8193	11756
8193	11757
8193	11758
8193	11764
8193	11760
8193	11762
8194	11761
8194	11760
8194	11764
8194	11762
8194	11757
8194	11756
8194	11755
8194	11758
8195	11760
8195	11762
8195	11761
8195	11764
8195	11757
8195	11756
8195	11758
8195	11755
8196	11762
8196	11755
8196	11756
8196	11757
8196	11758
8196	11764
8196	11760
8196	11761
8197	11761
8197	11760
8197	11764
8197	11756
8197	11757
8197	11755
8197	11762
8197	11758
8198	11770
8198	11769
8198	11771
8198	11768
8198	11767
8198	11766
8198	11765
8198	11763
8199	11771
8199	11769
8199	11768
8199	11770
8199	11766
8199	11765
8199	11763
8199	11767
8200	11770
8200	11763
8200	11765
8200	11766
8200	11767
8200	11768
8200	11769
8200	11771
8201	11765
8201	11770
8201	11771
8201	11769
8201	11763
8201	11767
8201	11766
8201	11768
8202	11763
8202	11765
8202	11766
8202	11767
8202	11768
8202	11769
8202	11770
8202	11771
8203	11771
8203	11770
8203	11769
8203	11768
8203	11763
8203	11766
8203	11765
8203	11767
8204	6479
8204	6481
8204	6480
8204	6478
8204	6474
8204	6476
8204	6475
8204	6477
8205	6474
8205	6475
8205	6476
8205	6477
8205	6478
8205	6479
8205	6480
8205	6481
8206	6478
8206	6480
8206	6479
8206	6481
8206	6477
8206	6475
8206	6474
8206	6476
8207	6474
8207	6475
8207	6476
8207	6477
8207	6478
8207	6479
8207	6480
8207	6481
8208	6480
8208	6479
8208	6478
8208	6481
8208	6476
8208	6475
8208	6474
8208	6477
8209	6480
8209	6479
8209	6478
8209	6481
8209	6476
8209	6475
8209	6474
8209	6477
8210	11772
8210	11773
8210	11774
8210	11775
8210	11776
8210	11777
8210	11778
8210	11779
8211	11777
8211	11778
8211	11776
8211	11779
8211	11774
8211	11772
8211	11775
8211	11773
8212	11779
8212	11772
8212	11773
8212	11774
8212	11775
8212	11776
8212	11777
8212	11778
8213	11779
8213	11778
8213	11777
8213	11776
8213	11773
8213	11774
8213	11772
8213	11775
8214	11776
8214	11778
8214	11777
8214	11779
8214	11775
8214	11773
8214	11772
8214	11774
8215	11778
8215	11777
8215	11776
8215	11779
8215	11774
8215	11773
8215	11772
8215	11775
8216	6032
8216	6033
8216	6034
8216	6035
8216	6036
8216	6037
8216	6038
8216	6039
8217	6431
8217	6433
8217	6430
8217	6432
8217	6428
8217	6427
8217	6426
8217	6429
8218	6426
8218	6427
8218	6428
8218	6429
8218	6430
8218	6431
8218	6432
8218	6433
8219	6432
8219	6431
8219	6430
8219	6433
8219	6428
8219	6427
8219	6426
8219	6429
8220	6432
8220	6431
8220	6430
8220	6433
8220	6428
8220	6427
8220	6426
8220	6429
8221	6426
8221	6427
8221	6428
8221	6429
8221	6430
8221	6431
8221	6432
8221	6433
8222	6431
8222	6432
8222	6430
8222	6433
8222	6428
8222	6426
8222	6429
8222	6427
8223	11795
8223	11788
8223	11789
8223	11790
8223	11791
8223	11792
8223	11793
8223	11794
8224	11803
8224	11802
8224	11801
8224	11800
8224	11797
8224	11798
8224	10928
8224	11799
8225	11800
8225	11802
8225	11801
8225	11803
8225	11799
8225	11797
8225	10928
8225	11798
8226	10928
8226	11797
8226	11798
8226	11799
8226	11800
8226	11801
8226	11802
8226	11803
8227	11803
8227	11802
8227	11801
8227	11800
8227	10928
8227	11798
8227	11797
8227	11799
8228	11801
8228	11803
8228	11802
8228	11800
8228	11799
8228	11798
8228	11797
8228	10928
8229	10928
8229	11797
8229	11798
8229	11799
8229	11800
8229	11801
8229	11802
8229	11803
8230	11810
8230	11809
8230	11808
8230	11811
8230	11806
8230	11805
8230	11804
8230	11807
8231	11817
8231	11816
8231	11815
8231	11818
8231	11814
8231	11813
8231	11812
8231	11819
8232	11812
8232	11813
8232	11814
8232	11819
8232	11815
8232	11816
8232	11817
8232	11818
8233	11816
8233	11817
8233	11815
8233	11818
8233	11814
8233	11812
8233	11819
8233	11813
8234	11818
8234	11812
8234	11813
8234	11814
8234	11819
8234	11815
8234	11816
8234	11817
8235	11818
8235	11817
8235	11816
8235	11815
8235	11813
8235	11814
8235	11812
8235	11819
8236	11815
8236	11817
8236	11816
8236	11818
8236	11819
8236	11813
8236	11812
8236	11814
8237	11826
8237	11825
8237	11824
8237	11827
8237	11822
8237	11821
8237	11820
8237	11823
8238	11820
8238	11821
8238	11822
8238	11823
8238	11824
8238	11825
8238	11826
8238	11827
8239	11825
8239	11827
8239	11824
8239	11826
8239	11822
8239	11821
8239	11823
8239	11820
8240	11820
8240	11821
8240	11822
8240	11823
8240	11824
8240	11825
8240	11826
8240	11827
8241	11826
8241	11825
8241	11824
8241	11827
8241	11822
8241	11821
8241	11820
8241	11823
8242	11826
8242	11825
8242	11824
8242	11827
8242	11822
8242	11821
8242	11820
8242	11823
8243	11828
8243	11829
8243	11830
8243	11831
8243	11832
8243	11833
8243	11834
8243	11835
8244	11833
8244	11834
8244	11832
8244	11835
8244	11830
8244	11828
8244	11831
8244	11829
8245	11835
8245	11828
8245	11829
8245	11830
8245	11831
8245	11832
8245	11833
8245	11834
8246	11835
8246	11834
8246	11833
8246	11832
8246	11829
8246	11830
8246	11828
8246	11831
8247	11832
8247	11834
8247	11833
8247	11835
8247	11831
8247	11829
8247	11828
8247	11830
8248	11834
8248	11833
8248	11832
8248	11835
8248	11830
8248	11829
8248	11828
8248	11831
8249	11836
8249	11837
8249	11838
8249	11839
8249	11840
8249	11841
8249	11842
8249	11843
8250	11849
8250	11851
8250	11848
8250	11850
8250	11846
8250	11844
8250	11847
8250	11845
8251	11859
8251	11852
8251	11853
8251	11854
8251	11855
8251	11856
8251	11857
8251	11858
8252	11867
8252	11866
8252	11865
8252	11864
8252	11861
8252	11862
8252	11860
8252	11863
8253	11864
8253	11866
8253	11865
8253	11867
8253	11863
8253	11861
8253	11860
8253	11862
8254	11860
8254	11861
8254	11862
8254	11863
8254	11864
8254	11865
8254	11866
8254	11867
8255	11872
8255	11871
8255	11870
8255	11869
8255	7127
8255	7129
8255	7128
8255	7130
8256	11867
8256	11866
8256	11865
8256	11864
8256	11862
8256	11861
8256	11860
8256	11863
8257	11876
8257	11875
8257	11873
8257	11874
8257	11862
8257	11861
8257	11860
8257	11863
8258	11877
8258	11878
8258	11879
8258	11880
8259	11886
8259	11888
8259	11885
8259	11887
8259	11883
8259	11882
8259	11881
8259	11884
8260	11889
8260	11890
8260	11891
8260	11892
8260	11893
8260	11894
8260	11895
8260	11896
8261	11904
8261	11903
8261	11902
8261	11901
8261	11897
8261	11899
8261	11898
8261	11900
8262	11905
8263	11915
8263	11916
8263	11917
8263	11914
8263	11911
8263	11912
8263	11913
8263	11910
8264	11918
8264	11919
8264	11920
8264	11921
8264	11922
8264	11923
8264	11924
8264	11925
8265	11933
8265	11932
8265	11931
8265	11930
8265	11926
8265	11928
8265	11927
8265	11929
8266	11940
8266	11941
8266	11939
8266	11938
8266	11936
8266	11935
8266	11934
8266	11937
8267	11948
8267	11949
8267	11946
8267	11947
8267	11944
8267	11943
8267	11942
8267	11945
8268	11877
8268	11878
8268	11879
8268	11880
8269	11879
8269	11877
8269	11878
8269	11880
8270	11880
8270	11879
8270	11878
8270	11877
8271	6088
8271	6089
8271	6090
8271	6091
8272	6092
8272	6093
8272	6094
8272	6095
8272	6096
8272	6097
8272	6098
8272	6099
8273	11957
8273	11956
8273	11955
8273	11958
8273	11953
8273	11952
8273	11951
8273	11954
8274	11957
8274	11956
8274	11955
8274	11958
8274	11953
8274	11952
8274	11951
8274	11954
8275	11951
8275	11952
8275	11953
8275	11954
8275	11955
8275	11956
8275	11957
8275	11958
8276	11964
8276	11966
8276	11965
8276	11963
8276	11962
8276	11961
8276	11960
8276	11959
8277	11959
8277	11960
8277	11961
8277	11962
8277	11963
8277	11964
8277	11965
8277	11966
8278	11965
8278	11964
8278	11963
8278	11966
8278	11961
8278	11960
8278	11959
8278	11962
8279	11965
8279	11964
8279	11963
8279	11966
8279	11961
8279	11960
8279	11959
8279	11962
8280	11967
8280	11968
8280	11969
8280	11970
8280	12023
8280	12024
8280	12025
8280	12026
8281	11980
8281	11981
8281	11979
8281	11982
8281	11977
8281	11975
8281	11978
8281	11976
8282	11990
8282	11983
8282	11984
8282	11985
8282	11986
8282	11987
8282	11988
8282	11989
8283	11998
8283	11997
8283	11996
8283	11995
8283	11992
8283	11993
8283	11991
8283	11994
8284	12003
8284	12005
8284	12004
8284	12006
8284	12002
8284	12000
8284	11999
8284	12001
8285	12005
8285	12004
8285	12003
8285	12006
8285	12001
8285	12000
8285	11999
8285	12002
8286	11999
8286	12000
8286	12001
8286	12002
8286	12003
8286	12004
8286	12005
8286	12006
8287	12004
8287	12005
8287	12006
8287	12003
8287	12001
8287	11999
8287	12002
8287	12000
8288	6642
8288	6635
8288	6636
8288	6637
8288	6638
8288	6639
8288	6640
8288	6641
8289	6641
8289	6640
8289	6639
8289	6636
8289	6637
8289	6635
8289	6642
8289	6638
8290	6641
8290	6640
8290	6642
8290	6639
8290	6635
8290	6637
8290	6636
8290	6638
8291	12007
8291	12008
8291	12009
8291	12010
8291	12011
8291	12012
8291	12013
8291	12014
8292	12012
8292	12013
8292	12011
8292	12014
8292	12009
8292	12008
8292	12007
8292	12010
8293	12014
8293	12013
8293	12012
8293	12011
8293	12008
8293	12009
8293	12007
8293	12010
8294	12015
8294	12016
8294	12017
8294	12018
8294	12019
8294	12020
8294	12021
8294	12022
8295	12022
8295	12021
8295	12020
8295	12019
8295	12015
8295	12017
8295	12016
8295	12018
8296	12020
8296	12022
8296	12021
8296	12019
8296	12015
8296	12017
8296	12016
8296	12018
8297	6659
8297	6660
8297	6661
8297	6662
8297	6663
8297	6664
8297	6665
8297	6666
8298	6663
8298	6665
8298	6664
8298	6666
8298	6662
8298	6660
8298	6659
8298	6661
8299	6665
8299	6664
8299	6663
8299	6666
8299	6661
8299	6660
8299	6659
8299	6662
8300	6667
8300	6668
8300	6669
8300	6670
8300	6671
8300	6672
8300	6673
8300	6674
8301	6677
8301	6678
8301	6676
8301	6675
8301	6637
8301	6636
8301	6635
8301	6638
8302	6642
8302	6640
8302	6639
8302	6641
8302	6637
8302	6636
8302	6635
8302	6638
8303	12053
8303	12046
8303	12047
8303	12048
8303	12049
8303	12050
8303	12051
8303	12052
8304	6641
8304	6640
8304	6642
8304	6639
8304	6635
8304	6637
8304	6636
8304	6638
8305	12046
8305	12047
8305	12048
8305	12049
8305	12050
8305	12051
8305	12052
8305	12053
8306	6983
8306	6982
8306	6981
8306	6980
8306	6976
8306	6978
8306	6977
8306	6979
8307	6981
8307	6983
8307	6982
8307	6980
8307	6976
8307	6978
8307	6977
8307	6979
8308	6976
8308	6977
8308	6978
8308	6979
8308	6980
8308	6981
8308	6982
8308	6983
8309	12051
8309	12053
8309	12052
8309	12050
8309	12046
8309	12048
8309	12047
8309	12049
8310	12046
8310	12047
8310	12048
8310	12049
8310	12050
8310	12051
8310	12052
8310	12053
8311	12075
8311	12074
8311	12073
8311	12072
8312	12072
8312	12073
8312	12074
8312	12075
8313	12072
8313	12073
8313	12074
8313	12075
8314	12075
8314	12074
8314	12073
8314	12072
8315	12076
8315	12077
8315	12078
8315	12079
8316	12076
8316	12077
8316	12078
8316	12079
8317	12079
8317	12078
8317	12076
8317	12077
8318	12076
8318	12077
8318	12078
8318	12079
8319	12080
8319	12081
8319	12082
8319	12083
8320	12083
8320	12082
8320	12080
8320	12081
8321	12080
8321	12081
8321	12082
8321	12083
8322	12083
8322	12080
8322	12081
8322	12082
8323	12090
8323	12089
8323	12088
8323	12085
8323	12086
8323	12084
8323	12091
8323	12087
8324	6998
8324	6997
8324	6999
8324	6996
8324	6995
8324	6994
8324	6993
8324	6992
8325	6999
8325	6997
8325	6996
8325	6998
8325	6994
8325	6993
8325	6992
8325	6995
8326	6999
8326	6992
8326	6993
8326	6994
8326	6995
8326	6996
8326	6997
8326	6998
8327	7014
8327	7013
8327	7015
8327	7012
8327	7008
8327	7010
8327	7009
8327	7011
8328	7014
8328	7013
8328	7012
8328	7015
8328	7010
8328	7009
8328	7008
8328	7011
8329	7008
8329	7009
8329	7010
8329	7011
8329	7012
8329	7013
8329	7014
8329	7015
8330	12101
8330	12102
8330	12100
8330	12099
8330	12097
8330	12096
8330	12095
8330	12098
8331	12102
8331	12100
8331	12099
8331	12101
8331	12097
8331	12096
8331	12095
8331	12098
8332	12110
8332	12103
8332	12104
8332	12105
8332	12106
8332	12107
8332	12108
8332	12109
8333	12109
8333	12108
8333	12110
8333	12107
8333	12103
8333	12105
8333	12104
8333	12106
8334	12103
8334	12104
8334	12105
8334	12106
8334	12107
8334	12108
8334	12109
8334	12110
8335	12110
8335	12109
8335	12108
8335	12107
8335	12103
8335	12105
8335	12104
8335	12106
8336	12137
8336	12139
8336	12138
8336	12136
8336	12132
8336	12134
8336	12133
8336	12135
8337	12132
8337	12133
8337	12134
8337	12135
8337	12136
8337	12137
8337	12138
8337	12139
8338	7029
8338	7031
8338	7030
8338	7028
8338	7024
8338	7026
8338	7027
8338	7025
8339	12139
8339	12132
8339	12133
8339	12134
8339	12135
8339	12136
8339	12137
8339	12138
8340	12138
8340	12137
8340	12136
8340	12133
8340	12134
8340	12132
8340	12139
8340	12135
8341	7030
8341	7029
8341	7031
8341	7028
8341	7024
8341	7026
8341	7025
8341	7027
8342	7024
8342	7025
8342	7026
8342	7027
8342	7028
8342	7029
8342	7030
8342	7031
8343	12145
8343	12146
8343	12144
8343	12147
8343	12142
8343	12141
8343	12140
8343	12143
8344	7039
8344	7037
8344	7038
8344	7036
8344	7032
8344	7034
8344	7033
8344	7035
8345	7032
8345	7033
8345	7034
8345	7035
8345	7036
8345	7037
8345	7038
8345	7039
8346	7038
8346	7037
8346	7036
8346	7039
8346	7034
8346	7033
8346	7032
8346	7035
8347	12146
8347	12145
8347	12144
8347	12147
8347	12142
8347	12141
8347	12140
8347	12143
8348	12140
8348	12141
8348	12142
8348	12143
8348	12144
8348	12145
8348	12146
8348	12147
8349	12145
8349	12146
8349	12147
8349	12144
8349	12142
8349	12141
8349	12140
8349	12143
8350	7048
8350	7049
8350	7050
8350	7051
8350	7052
8350	7053
8350	7054
8350	7055
8351	7054
8351	7053
8351	7052
8351	7055
8351	7050
8351	7049
8351	7048
8351	7051
8352	7054
8352	7053
8352	7052
8352	7055
8352	7050
8352	7049
8352	7048
8352	7051
8353	12148
8353	12149
8353	12150
8353	12151
8353	12152
8353	12153
8353	12154
8353	12155
8354	12153
8354	12154
8354	12152
8354	12155
8354	12150
8354	12148
8354	12151
8354	12149
8355	12155
8355	12148
8355	12149
8355	12150
8355	12151
8355	12152
8355	12153
8355	12154
8356	7063
8356	7062
8356	7061
8356	7060
8356	7057
8356	7058
8356	7056
8356	7059
8357	12152
8357	12154
8357	12153
8357	12155
8357	12151
8357	12149
8357	12148
8357	12150
8358	12156
8358	12157
8358	12158
8358	12159
8358	12160
8358	12161
8358	12162
8358	12163
8359	12163
8359	12162
8359	12161
8359	12160
8359	12156
8359	12158
8359	12157
8359	12159
8360	12161
8360	12163
8360	12162
8360	12160
8360	12156
8360	12158
8360	12159
8360	12157
8361	12156
8361	12157
8361	12158
8361	12159
8361	12160
8361	12161
8361	12162
8361	12163
8362	12171
8362	12170
8362	12169
8362	12168
8362	12164
8362	12166
8362	12165
8362	12167
8363	12170
8363	12171
8363	12168
8363	12169
8363	12166
8363	12167
8363	12165
8363	12164
8364	12170
8364	12169
8364	12168
8364	12171
8364	12166
8364	12165
8364	12164
8364	12167
8365	12164
8365	12165
8365	12166
8365	12167
8365	12168
8365	12169
8365	12170
8365	12171
8366	12177
8366	12179
8366	12178
8366	12176
8366	12173
8366	12174
8366	12175
8366	12172
8367	12172
8367	12173
8367	12174
8367	12175
8367	12176
8367	12177
8367	12178
8367	12179
8368	12189
8368	12188
8368	12187
8368	12186
8368	11796
8368	12184
8368	12183
8368	12185
8369	12187
8369	12189
8369	12188
8369	12186
8369	11796
8369	12184
8369	12183
8369	12185
8370	11796
8370	12183
8370	12184
8370	12185
8370	12186
8370	12187
8370	12188
8370	12189
8371	12187
8371	12189
8371	12188
8371	12186
8371	12185
8371	12184
8371	12183
8371	11796
8372	11796
8372	12183
8372	12184
8372	12185
8372	12186
8372	12187
8372	12188
8372	12189
8373	12188
8373	12187
8373	12186
8373	12189
8373	12184
8373	12183
8373	11796
8373	12185
8374	6207
8374	6206
8374	6205
8374	6208
8374	6203
8374	6202
8374	6201
8374	6204
8375	6201
8375	6202
8375	6203
8375	6204
8375	6205
8375	6206
8375	6207
8375	6208
8376	6206
8376	6207
8376	6205
8376	6208
8376	6203
8376	6201
8376	6204
8376	6202
8377	6208
8377	6201
8377	6202
8377	6203
8377	6204
8377	6205
8377	6206
8377	6207
8378	6208
8378	6207
8378	6206
8378	6205
8378	6202
8378	6203
8378	6201
8378	6204
8379	12248
8379	12250
8379	12249
8379	12251
8379	12247
8379	12245
8379	12244
8379	12246
8380	12250
8380	12249
8380	12248
8380	12251
8380	12246
8380	12245
8380	12244
8380	12247
8381	12244
8381	12245
8381	12246
8381	12247
8381	12248
8381	12249
8381	12250
8381	12251
8382	12249
8382	12250
8382	12251
8382	12248
8382	12246
8382	12244
8382	12247
8382	12245
8383	12251
8383	12244
8383	12245
8383	12246
8383	12247
8383	12248
8383	12249
8383	12250
8384	12258
8384	12257
8384	12256
8384	12253
8384	12254
8384	12252
8384	12259
8384	12255
8385	12258
8385	12257
8385	12259
8385	12256
8385	12252
8385	12254
8385	12253
8385	12255
8386	12252
8386	12253
8386	12254
8386	12255
8386	12256
8386	12257
8386	12258
8386	12259
8387	12257
8387	12258
8387	12256
8387	12259
8387	12254
8387	12253
8387	12252
8387	12255
8388	12259
8388	12258
8388	12257
8388	12256
8388	12253
8388	12254
8388	12252
8388	12255
8389	12260
8389	12261
8389	12262
8389	12263
8389	12264
8389	12265
8389	12266
8389	12267
8390	12267
8390	12266
8390	12265
8390	12264
8390	12260
8390	12262
8390	12261
8390	12263
8391	12265
8391	12267
8391	12266
8391	12264
8391	12260
8391	12262
8391	12261
8391	12263
8392	12260
8392	12261
8392	12262
8392	12263
8392	12264
8392	12265
8392	12266
8392	12267
8393	12264
8393	12266
8393	12265
8393	12267
8393	12263
8393	12261
8393	12260
8393	12262
8394	6247
8394	6246
8394	6245
8394	6248
8394	6243
8394	6242
8394	6241
8394	6244
8395	12268
8395	12269
8395	12270
8395	12271
8395	12272
8395	12273
8395	12274
8395	12275
8396	12274
8396	12275
8396	12273
8396	12272
8396	12270
8396	12269
8396	12268
